trials_square_2.thisRepN,trials_square_2.thisTrialN,trials_square_2.thisN,trials_square_2.thisIndex,trials_square.thisRepN,trials_square.thisTrialN,trials_square.thisN,trials_square.thisIndex,trials_square_rec.thisRepN,trials_square_rec.thisTrialN,trials_square_rec.thisN,trials_square_rec.thisIndex,trials_prac2.thisRepN,trials_prac2.thisTrialN,trials_prac2.thisN,trials_prac2.thisIndex,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials_both.thisRepN,trials_both.thisTrialN,trials_both.thisN,trials_both.thisIndex,trials_both_square.thisRepN,trials_both_square.thisTrialN,trials_both_square.thisN,trials_both_square.thisIndex,trials_both_square_rec.thisRepN,trials_both_square_rec.thisTrialN,trials_both_square_rec.thisN,trials_both_square_rec.thisIndex,text.started,key_resp.started,mouse_4.started,key_resp.keys,key_resp.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,text_8.started,key_resp_8.started,mouse_5.started,key_resp_8.keys,key_resp_8.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,text_level_1.started,text_level_2.started,text_level_1.stopped,text_level_2.stopped,fixation2.started,fixation2.stopped,grid.started,square_rand.started,squareShown,grid.stopped,square_rand.stopped,text_9.started,grid2.started,square_0.started,square_1.started,square_2.started,square_3.started,square_4.started,square_5.started,square_6.started,square_7.started,square_8.started,square_9.started,square_10.started,square_11.started,square_12.started,square_13.started,square_14.started,square_15.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_10.started,grid3.started,square_16.started,square_17.started,square_18.started,square_19.started,square_20.started,square_21.started,square_22.started,square_23.started,square_24.started,square_25.started,square_26.started,square_27.started,square_28.started,square_29.started,square_30.started,square_31.started,text_10.stopped,grid3.stopped,square_16.stopped,square_17.stopped,square_18.stopped,square_19.stopped,square_20.stopped,square_21.stopped,square_22.stopped,square_23.stopped,square_24.stopped,square_25.stopped,square_26.stopped,square_27.stopped,square_28.stopped,square_29.stopped,square_30.stopped,square_31.stopped,text_result_squares.started,text_end_prac.started,mouse_2.started,key_resp_13.started,number_of_correct_squares_clicked,total_squares_clicked,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,key_resp_13.keys,text_square_end.started,text_11.started,key_resp_9.started,mouse_3.started,key_resp_9.keys,key_resp_9.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text_2.started,key_resp_2.started,mouse_6.started,key_resp_2.keys,key_resp_2.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,text_3.started,image_sym.started,text_sym_nsym.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_4.started,image.started,text_sym_nsym_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_5.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fixation.started,image_2.started,text_sym_nsym_3.started,text_countdown.started,text_how_many_correct.started,key_resp_6.started,fixation.stopped,key_resp_6.keys,key_resp_6.rt,image_3.started,image_4.started,SymmAnswer,text_6.started,text_score.started,text_7.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_12.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,text_both_level_1.started,text_both_level_2.started,text_both_level_1.stopped,text_both_level_2.stopped,fixation_both.started,fixation_both.stopped,grid_both.started,square_rand_both.started,fixation_both_2.started,image_2_both.started,text_sym_nsym_3_both.started,text_countdown_both.started,text_how_many_correct_both.started,key_resp_6_both.started,fixation_both_2.stopped,key_resp_6_both.keys,key_resp_6_both.rt,image_3_both.started,image_4_both.started,grid_both.stopped,square_rand_both.stopped,text9_both.started,grid2_both.started,mouse_both.started,square_0_both.started,square_1_both.started,square_2_both.started,square_3_both.started,square_4_both.started,square_5_both.started,square_6_both.started,square_7_both.started,square_8_both.started,square_9_both.started,square_10_both.started,square_11_both.started,square_12_both.started,square_13_both.started,square_14_both.started,square_15_both.started,mouse_both.x,mouse_both.y,mouse_both.leftButton,mouse_both.midButton,mouse_both.rightButton,mouse_both.time,mouse_both.clicked_name,text_10_both.started,grid3_both.started,square_16_both.started,square_17_both.started,square_18_both.started,square_19_both.started,square_20_both.started,square_21_both.started,square_22_both.started,square_23_both.started,square_24_both.started,square_25_both.started,square_26_both.started,square_27_both.started,square_28_both.started,square_29_both.started,square_30_both.started,square_31_both.started,text_10_both.stopped,grid3_both.stopped,square_16_both.stopped,square_17_both.stopped,square_18_both.stopped,square_19_both.stopped,square_20_both.stopped,square_21_both.stopped,square_22_both.stopped,square_23_both.stopped,square_24_both.stopped,square_25_both.stopped,square_26_both.stopped,square_27_both.stopped,square_28_both.stopped,square_29_both.stopped,square_30_both.stopped,square_31_both.stopped,text_result_square_both.started,text_end_prac_both.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_square_end_both.started,text_14.started,text_accuracy_both.started,text_less_acc.started,key_resp_11.started,mouse_7.started,key_resp_11.keys,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,text_bye.started,key_resp_bye.started,participant,session,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,159.0954769999953,0.014259499846957624,[0.2199074074074074],[0.08101851851851852],[1],[0],[0],[0.351618500018958],['square_7'],159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.46235109999543,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
11,0,11,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,159.66245180001715,0.005488399998284876,[-0.046296296296296294],[-0.04282407407407408],[1],[0],[0],[0.19317689997842535],['square_9'],159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,159.86212720000185,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
11,0,11,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,160.0785405000206,0.005909899948164821,[-0.06828703703703703],[-0.21180555555555555],[1],[0],[0],[0.0764119999948889],['square_13'],160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.14552100002766,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
11,0,11,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,160.3617521999986,0.005906199978198856,[0.1701388888888889],[-0.21296296296296297],[1],[0],[0],[0.22586270002648234],['square_15'],160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.57911970000714,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
11,0,11,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,160.79489760001888,0.006832099985331297,[-0.2326388888888889],[0.05439814814814815],[1],[0],[0],[0.4760958999977447],['square_4'],161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.2624488999718,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,161.46111889998429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.46111889998429,161.46111889998429,0.0064566999790258706,161.46111889998429,5,5,[-0.06597222222222222],[0.011574074074074073],[1],[0],[0],[0.5913284000125714],None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.06051209999714,162.06051209999714,164.06095840001944,164.06095840001944,164.06095840001944,164.56133060000138,164.56133060000138,164.56133060000138,square_2,165.21067140001105,165.21067140001105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.21067140001105,165.7117154999869,165.7117154999869,165.7117154999869,square_11,166.36066740000388,166.36066740000388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.36066740000388,166.8608106999891,166.8608106999891,166.8608106999891,square_4,167.5105726000038,167.5105726000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5105726000038,168.01117070001783,168.01117070001783,168.01117070001783,square_8,168.6602582000196,168.6602582000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6602582000196,169.16111649997765,169.16111649997765,169.16111649997765,square_10,169.8100703000091,169.8100703000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.8100703000091,170.31042749999324,170.31042749999324,170.31042749999324,square_12,170.961026999983,170.961026999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,170.961026999983,0.013559499871917069,[0.07523148148148148],[0.19444444444444445],[1],[0],[0],[0.2843019000138156],['square_2'],171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.26046540000243,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,171.4767788000172,0.005897899973206222,[0.23726851851851852],[-0.07523148148148148],[1],[0],[0],[0.3091398000251502],['square_11'],171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.77760179998586,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,171.99346000002697,0.006970499991439283,[-0.2222222222222222],[0.05092592592592592],[1],[0],[0],[0.39248310000402853],['square_4'],172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.37757010001224,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,172.59348049998516,0.00689829996554181,[-0.21296296296296297],[-0.11805555555555555],[1],[0],[0],[0.07640330004505813],['square_8'],172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.66049169999314,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
12,0,12,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,172.87709069997072,0.005541899998206645,[0.05787037037037037],[-0.07175925925925926],[1],[0],[0],[0.1763298000441864],['square_10'],173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.04405939998105,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,173.25994279998122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308841,001,2023-01-31_16h08.31.426,SymmetrySpan,2022.2.5,59.400518097407534,
